order_id,date,product,category,region,state,quantity,unit_price,discount_pct,total_value,freight,payment_method,customer_id,status
PED-20250304165,2025-03-31,Micro-ondas,Eletrodomésticos,Nordeste,CE,5,861.8,0.15,3662.67,0.0,Boleto,CLI-00461,Entregue
PED-20250304166,2025-03-31,Smartphone,Eletrônicos,Centro-Oeste,MS,3,2740.85,0.0,8222.54,0.0,Boleto,CLI-00263,Entregue
PED-20250304167,2025-03-31,Micro-ondas,Eletrodomésticos,Sudeste,MG,1,759.85,0.0,759.85,0.0,PIX,CLI-01375,Em trânsito
PED-20250304168,2025-03-31,Geladeira,Eletrodomésticos,Norte,AP,1,3991.57,0.0,3991.57,0.0,Cartão de Crédito,CLI-01141,Em trânsito
PED-20250304169,2025-03-31,Tablet,Eletrônicos,Sul,SC,4,1622.01,0.0,6488.05,0.0,Cartão de Débito,CLI-00519,Entregue
PED-20250404170,2025-04-01,Smartwatch,Acessórios,Nordeste,SE,5,1268.71,0.1,5709.21,0.0,Cartão de Crédito,CLI-00966,Entregue
PED-20250404171,2025-04-01,Notebook,Informática,Norte,RO,1,3864.91,0.15,3285.17,0.0,Cartão de Débito,CLI-01082,Entregue
PED-20250404172,2025-04-01,Geladeira,Eletrodomésticos,Nordeste,PI,4,3985.24,0.05,15143.9,0.0,Cartão de Débito,CLI-00602,Em trânsito
PED-20250404173,2025-04-01,Smartwatch,Acessórios,Centro-Oeste,MS,4,1155.73,0.0,4622.93,0.0,Boleto,CLI-00807,Entregue
PED-20250404174,2025-04-01,Console,Games,Sudeste,MG,4,2601.19,0.0,10404.74,0.0,Cartão de Crédito,CLI-01113,Entregue
PED-20250404175,2025-04-01,Smartphone,Eletrônicos,Sul,SC,5,2570.66,0.1,11567.97,0.0,PIX,CLI-00272,Entregue
PED-20250404176,2025-04-01,Geladeira,Eletrodomésticos,Centro-Oeste,MT,1,3955.73,0.1,3560.16,0.0,PIX,CLI-00240,Entregue
PED-20250404177,2025-04-01,Console,Games,Sudeste,RJ,4,2890.47,0.15,9827.59,0.0,Cartão de Débito,CLI-00765,Entregue
PED-20250404178,2025-04-01,Tablet,Eletrônicos,Norte,AC,5,1686.42,0.1,7588.9,0.0,Boleto,CLI-01365,Cancelado
PED-20250404179,2025-04-01,Notebook,Informática,Norte,PA,4,4459.34,0.0,17837.35,0.0,Boleto,CLI-00536,Entregue
PED-20250404180,2025-04-01,Geladeira,Eletrodomésticos,Sudeste,RJ,3,3877.57,0.05,11051.08,0.0,Boleto,CLI-01249,Em trânsito
PED-20250404181,2025-04-01,Geladeira,Eletrodomésticos,Sul,PR,2,3584.39,0.1,6451.91,0.0,PIX,CLI-00493,Em trânsito
PED-20250404182,2025-04-01,Micro-ondas,Eletrodomésticos,Nordeste,CE,4,690.02,0.15,2346.08,0.0,PIX,CLI-00386,Entregue
PED-20250404183,2025-04-02,Tablet,Eletrônicos,Centro-Oeste,MS,2,1686.75,0.0,3373.5,0.0,PIX,CLI-01269,Entregue
PED-20250404184,2025-04-02,Micro-ondas,Eletrodomésticos,Norte,TO,3,789.27,0.0,2367.81,0.0,Cartão de Débito,CLI-00414,Entregue
PED-20250404185,2025-04-02,TV,Eletrodomésticos,Norte,AM,3,3773.89,0.1,10189.51,0.0,Cartão de Débito,CLI-00940,Entregue
PED-20250404186,2025-04-02,Geladeira,Eletrodomésticos,Sudeste,MG,3,4606.83,0.05,13129.46,0.0,PIX,CLI-01178,Processando
PED-20250404187,2025-04-02,TV,Eletrodomésticos,Norte,PA,5,3379.19,0.0,16895.97,0.0,PIX,CLI-00044,Entregue
PED-20250404188,2025-04-02,Câmera,Eletrônicos,Norte,PA,4,3239.78,0.15,11015.24,0.0,Cartão de Crédito,CLI-01063,Entregue
PED-20250404189,2025-04-02,Smartphone,Eletrônicos,Nordeste,PE,4,2849.78,0.0,11399.13,0.0,PIX,CLI-00440,Entregue
PED-20250404190,2025-04-02,Smartphone,Eletrônicos,Norte,TO,2,2728.84,0.15,4639.02,0.0,Transferência,CLI-00935,Entregue
PED-20250404191,2025-04-02,TV,Eletrodomésticos,Sudeste,ES,5,3592.6,0.05,17064.87,0.0,Cartão de Débito,CLI-00371,Entregue
PED-20250404192,2025-04-03,Fone de Ouvido,Acessórios,Norte,PA,3,377.64,0.0,1132.91,0.0,Transferência,CLI-00680,Entregue
PED-20250404193,2025-04-03,TV,Eletrodomésticos,Centro-Oeste,MS,4,3954.7,0.0,15818.79,0.0,Cartão de Débito,CLI-00672,Cancelado
PED-20250404194,2025-04-03,TV,Eletrodomésticos,Sul,PR,1,3555.89,0.0,3555.89,0.0,Transferência,CLI-00241,Em trânsito
PED-20250404195,2025-04-04,Tablet,Eletrônicos,Norte,TO,5,1866.85,0.1,8400.82,0.0,Boleto,CLI-00529,Entregue
PED-20250404196,2025-04-04,Micro-ondas,Eletrodomésticos,Centro-Oeste,DF,5,891.0,0.0,4455.02,0.0,PIX,CLI-00205,Entregue
PED-20250404197,2025-04-04,Câmera,Eletrônicos,Centro-Oeste,MT,3,2905.57,0.15,7409.2,0.0,PIX,CLI-00440,Entregue
PED-20250404198,2025-04-04,TV,Eletrodomésticos,Norte,PA,1,3531.09,0.0,3531.09,0.0,Cartão de Débito,CLI-00045,Entregue
PED-20250404199,2025-04-04,TV,Eletrodomésticos,Sudeste,ES,5,3851.34,0.0,19256.7,0.0,Cartão de Crédito,CLI-00555,Entregue
PED-20250404200,2025-04-04,Smartwatch,Acessórios,Sudeste,SP,1,1288.68,0.0,1288.68,0.0,Cartão de Débito,CLI-00757,Entregue
PED-20250404201,2025-04-04,Console,Games,Sudeste,RJ,2,3030.35,0.0,6060.7,0.0,Cartão de Débito,CLI-00640,Entregue
PED-20250404202,2025-04-04,Smartphone,Eletrônicos,Norte,TO,5,2489.7,0.1,11203.65,0.0,Boleto,CLI-00362,Entregue
PED-20250404203,2025-04-04,Geladeira,Eletrodomésticos,Centro-Oeste,MT,3,3763.87,0.0,11291.62,0.0,PIX,CLI-01206,Entregue
PED-20250404204,2025-04-04,TV,Eletrodomésticos,Centro-Oeste,GO,3,3095.65,0.15,7893.91,0.0,Cartão de Débito,CLI-01413,Cancelado
PED-20250404205,2025-04-04,Fone de Ouvido,Acessórios,Norte,AC,3,401.64,0.05,1144.67,0.0,PIX,CLI-01042,Entregue
PED-20250404206,2025-04-04,TV,Eletrodomésticos,Centro-Oeste,GO,4,3930.28,0.0,15721.1,0.0,PIX,CLI-00385,Em trânsito
PED-20250404207,2025-04-05,Micro-ondas,Eletrodomésticos,Sul,SC,5,693.23,0.05,3292.86,0.0,Cartão de Débito,CLI-00942,Entregue
PED-20250404208,2025-04-05,Notebook,Informática,Centro-Oeste,MT,2,4789.87,0.0,9579.73,0.0,Cartão de Crédito,CLI-00974,Em trânsito
PED-20250404209,2025-04-05,Smartwatch,Acessórios,Sul,PR,1,1112.59,0.0,1112.59,0.0,Cartão de Crédito,CLI-00096,Entregue
PED-20250404210,2025-04-05,Smartwatch,Acessórios,Sudeste,RJ,1,1167.24,0.05,1108.88,0.0,Cartão de Débito,CLI-00722,Em trânsito
PED-20250404211,2025-04-05,Tablet,Eletrônicos,Norte,TO,1,1766.42,0.0,1766.42,0.0,Transferência,CLI-01448,Em trânsito
PED-20250404212,2025-04-05,TV,Eletrodomésticos,Sudeste,ES,4,3198.64,0.0,12794.56,0.0,PIX,CLI-00366,Entregue
PED-20250404213,2025-04-05,TV,Eletrodomésticos,Sul,PR,5,3937.61,0.15,16734.85,0.0,Transferência,CLI-01122,Entregue
PED-20250404214,2025-04-05,Notebook,Informática,Norte,AP,4,4448.5,0.0,17794.02,0.0,Boleto,CLI-00898,Cancelado
PED-20250404215,2025-04-05,Smartphone,Eletrônicos,Sul,PR,3,2359.01,0.0,7077.02,0.0,Boleto,CLI-01177,Entregue
PED-20250404216,2025-04-05,Notebook,Informática,Nordeste,PI,3,5169.08,0.0,15507.23,0.0,Boleto,CLI-00688,Em trânsito
PED-20250404217,2025-04-05,Console,Games,Sudeste,MG,4,3057.8,0.1,11008.06,0.0,Cartão de Crédito,CLI-01397,Entregue
PED-20250404218,2025-04-05,Fone de Ouvido,Acessórios,Norte,RR,1,338.53,0.0,338.53,35.82,PIX,CLI-00068,Em trânsito
PED-20250404219,2025-04-05,Tablet,Eletrônicos,Norte,AM,2,1668.98,0.15,2837.26,0.0,Cartão de Débito,CLI-00464,Entregue
PED-20250404220,2025-04-06,Notebook,Informática,Sul,RS,1,4925.98,0.15,4187.08,0.0,Cartão de Débito,CLI-00892,Entregue
PED-20250404221,2025-04-06,Console,Games,Nordeste,PB,1,2652.43,0.15,2254.57,0.0,PIX,CLI-00322,Entregue
PED-20250404222,2025-04-06,Notebook,Informática,Norte,RR,3,4123.69,0.0,12371.08,0.0,Transferência,CLI-00890,Entregue
PED-20250404223,2025-04-06,Notebook,Informática,Norte,RR,1,4318.69,0.0,4318.69,0.0,Transferência,CLI-00066,Entregue
PED-20250404224,2025-04-06,Câmera,Eletrônicos,Norte,PA,2,2831.11,0.05,5379.12,0.0,Cartão de Débito,CLI-01143,Em trânsito
PED-20250404225,2025-04-06,Geladeira,Eletrodomésticos,Norte,RO,3,3988.63,0.0,11965.9,0.0,Cartão de Crédito,CLI-00646,Entregue
PED-20250404226,2025-04-06,Notebook,Informática,Sudeste,ES,1,5165.42,0.0,5165.42,0.0,Cartão de Débito,CLI-00018,Entregue
PED-20250404227,2025-04-06,Câmera,Eletrônicos,Sul,PR,3,2754.67,0.05,7850.82,0.0,PIX,CLI-00593,Entregue
PED-20250404228,2025-04-06,Notebook,Informática,Sul,RS,3,5078.32,0.1,13711.47,0.0,Transferência,CLI-01207,Entregue
PED-20250404229,2025-04-06,Console,Games,Sul,SC,5,2713.6,0.0,13568.01,0.0,Boleto,CLI-00643,Em trânsito
PED-20250404230,2025-04-06,Console,Games,Sudeste,SP,4,2924.45,0.0,11697.81,0.0,Cartão de Crédito,CLI-00750,Entregue
PED-20250404231,2025-04-06,Notebook,Informática,Norte,TO,5,5002.95,0.05,23764.01,0.0,PIX,CLI-00155,Entregue
PED-20250404232,2025-04-06,Micro-ondas,Eletrodomésticos,Sul,SC,5,740.11,0.0,3700.56,0.0,Boleto,CLI-00931,Entregue
PED-20250404233,2025-04-07,Fone de Ouvido,Acessórios,Nordeste,PB,3,353.15,0.0,1059.44,0.0,Transferência,CLI-01009,Entregue
PED-20250404234,2025-04-07,Console,Games,Sul,RS,2,3167.85,0.05,6018.92,0.0,Cartão de Débito,CLI-00568,Em trânsito
PED-20250404235,2025-04-07,Console,Games,Sudeste,MG,2,3168.35,0.05,6019.86,0.0,Boleto,CLI-00310,Em trânsito
PED-20250404236,2025-04-07,Tablet,Eletrônicos,Sul,PR,3,2017.59,0.05,5750.14,0.0,Transferência,CLI-00195,Entregue
PED-20250404237,2025-04-07,Smartphone,Eletrônicos,Sudeste,MG,5,2643.24,0.0,13216.21,0.0,Cartão de Débito,CLI-00149,Entregue
PED-20250404238,2025-04-07,Micro-ondas,Eletrodomésticos,Centro-Oeste,MT,1,865.85,0.1,779.27,0.0,PIX,CLI-00505,Entregue
PED-20250404239,2025-04-07,TV,Eletrodomésticos,Nordeste,PI,1,3824.97,0.05,3633.72,0.0,Cartão de Débito,CLI-01232,Entregue
PED-20250404240,2025-04-07,Fone de Ouvido,Acessórios,Sudeste,SP,5,386.93,0.0,1934.63,0.0,Transferência,CLI-01246,Entregue
PED-20250404241,2025-04-07,Smartphone,Eletrônicos,Nordeste,PI,1,2534.88,0.0,2534.88,0.0,Boleto,CLI-00579,Entregue
PED-20250404242,2025-04-08,Smartphone,Eletrônicos,Nordeste,BA,5,2754.14,0.0,13770.68,0.0,Cartão de Crédito,CLI-00695,Entregue
PED-20250404243,2025-04-08,Console,Games,Sul,SC,5,2985.35,0.15,12687.75,0.0,Transferência,CLI-01209,Entregue
PED-20250404244,2025-04-08,Smartphone,Eletrônicos,Sul,RS,2,2874.74,0.0,5749.48,0.0,Cartão de Débito,CLI-01165,Entregue
PED-20250404245,2025-04-08,Smartwatch,Acessórios,Norte,AM,2,1365.89,0.0,2731.78,0.0,PIX,CLI-00881,Entregue
PED-20250404246,2025-04-08,TV,Eletrodomésticos,Norte,TO,3,3126.4,0.0,9379.19,0.0,PIX,CLI-01160,Entregue
PED-20250404247,2025-04-08,Geladeira,Eletrodomésticos,Sul,SC,2,3634.98,0.0,7269.97,0.0,Transferência,CLI-00540,Entregue
PED-20250404248,2025-04-08,Micro-ondas,Eletrodomésticos,Nordeste,PE,2,773.31,0.1,1391.96,0.0,Boleto,CLI-00459,Entregue
PED-20250404249,2025-04-08,Notebook,Informática,Nordeste,AL,3,4388.29,0.15,11190.14,0.0,Cartão de Crédito,CLI-00860,Entregue
PED-20250404250,2025-04-09,Console,Games,Nordeste,SE,5,2910.64,0.0,14553.22,0.0,Transferência,CLI-01278,Entregue
PED-20250404251,2025-04-09,Câmera,Eletrônicos,Sudeste,MG,2,3610.03,0.1,6498.06,0.0,Cartão de Débito,CLI-00596,Entregue
PED-20250404252,2025-04-09,Notebook,Informática,Norte,RO,3,3878.28,0.05,11053.09,0.0,Transferência,CLI-00662,Entregue
PED-20250404253,2025-04-09,Fone de Ouvido,Acessórios,Sul,RS,2,299.91,0.0,599.82,0.0,Transferência,CLI-01002,Processando
PED-20250404254,2025-04-09,Console,Games,Nordeste,PE,2,2727.11,0.0,5454.21,0.0,Transferência,CLI-00746,Entregue
PED-20250404255,2025-04-09,Câmera,Eletrônicos,Norte,RO,3,3242.32,0.0,9726.97,0.0,Cartão de Crédito,CLI-01409,Entregue
PED-20250404256,2025-04-09,Câmera,Eletrônicos,Centro-Oeste,GO,5,2955.58,0.0,14777.92,0.0,PIX,CLI-00556,Entregue
PED-20250404257,2025-04-09,Smartwatch,Acessórios,Sul,PR,4,1205.38,0.0,4821.54,0.0,Transferência,CLI-00256,Entregue
PED-20250404258,2025-04-09,Micro-ondas,Eletrodomésticos,Sul,RS,4,826.86,0.0,3307.44,0.0,Boleto,CLI-00365,Entregue
PED-20250404259,2025-04-09,Câmera,Eletrônicos,Centro-Oeste,MS,2,3633.8,0.05,6904.22,0.0,Boleto,CLI-00492,Entregue
PED-20250404260,2025-04-09,Console,Games,Centro-Oeste,GO,1,3057.21,0.05,2904.35,0.0,PIX,CLI-00252,Entregue
PED-20250404261,2025-04-09,Geladeira,Eletrodomésticos,Sul,PR,5,4456.68,0.0,22283.42,0.0,Cartão de Débito,CLI-01149,Processando
PED-20250404262,2025-04-09,Smartphone,Eletrônicos,Sul,RS,5,2138.31,0.05,10156.98,0.0,Cartão de Crédito,CLI-00862,Entregue
PED-20250404263,2025-04-10,Tablet,Eletrônicos,Centro-Oeste,MT,3,1998.48,0.0,5995.43,0.0,Cartão de Débito,CLI-01353,Entregue
PED-20250404264,2025-04-10,Micro-ondas,Eletrodomésticos,Nordeste,PB,4,733.57,0.0,2934.28,0.0,PIX,CLI-00196,Entregue
PED-20250404265,2025-04-10,Smartwatch,Acessórios,Sul,PR,1,1031.03,0.0,1031.03,0.0,Boleto,CLI-01435,Entregue
PED-20250404266,2025-04-10,Notebook,Informática,Centro-Oeste,MS,4,5129.55,0.1,18466.37,0.0,Cartão de Débito,CLI-00865,Entregue
PED-20250404267,2025-04-10,TV,Eletrodomésticos,Nordeste,SE,4,3653.19,0.0,14612.78,0.0,Cartão de Crédito,CLI-00163,Em trânsito
PED-20250404268,2025-04-10,Smartphone,Eletrônicos,Nordeste,BA,5,2297.85,0.0,11489.23,0.0,Cartão de Débito,CLI-01143,Entregue
PED-20250404269,2025-04-10,Tablet,Eletrônicos,Norte,AM,1,1876.9,0.05,1783.06,0.0,Cartão de Débito,CLI-01272,Entregue
PED-20250404270,2025-04-10,Câmera,Eletrônicos,Sul,RS,3,2856.77,0.0,8570.31,0.0,Boleto,CLI-01262,Entregue
PED-20250404271,2025-04-10,Tablet,Eletrônicos,Sul,SC,2,1724.45,0.05,3276.45,0.0,Boleto,CLI-00934,Entregue
PED-20250404272,2025-04-10,TV,Eletrodomésticos,Nordeste,RN,4,3683.18,0.0,14732.7,0.0,Cartão de Crédito,CLI-01349,Entregue
PED-20250404273,2025-04-10,Geladeira,Eletrodomésticos,Centro-Oeste,MT,2,3687.48,0.0,7374.95,0.0,Cartão de Débito,CLI-00072,Entregue
PED-20250404274,2025-04-11,Fone de Ouvido,Acessórios,Norte,PA,5,321.68,0.05,1527.98,0.0,Transferência,CLI-01002,Entregue
PED-20250404275,2025-04-11,Geladeira,Eletrodomésticos,Centro-Oeste,MT,2,4592.28,0.0,9184.57,0.0,PIX,CLI-00947,Em trânsito
PED-20250404276,2025-04-11,Câmera,Eletrônicos,Centro-Oeste,GO,3,3356.85,0.1,9063.5,0.0,Cartão de Débito,CLI-00115,Entregue
PED-20250404277,2025-04-11,Console,Games,Centro-Oeste,GO,5,2529.23,0.0,12646.16,0.0,Cartão de Crédito,CLI-00308,Entregue
PED-20250404278,2025-04-11,Câmera,Eletrônicos,Nordeste,AL,1,3538.09,0.15,3007.37,0.0,Cartão de Débito,CLI-01213,Entregue
PED-20250404279,2025-04-11,Smartwatch,Acessórios,Norte,AP,4,1252.14,0.1,4507.72,0.0,Cartão de Crédito,CLI-01065,Entregue
PED-20250404280,2025-04-11,Micro-ondas,Eletrodomésticos,Centro-Oeste,MS,2,852.22,0.15,1448.77,0.0,Boleto,CLI-01176,Cancelado
PED-20250404281,2025-04-12,Câmera,Eletrônicos,Centro-Oeste,MT,3,3659.02,0.1,9879.34,0.0,Cartão de Crédito,CLI-00236,Entregue
PED-20250404282,2025-04-12,Geladeira,Eletrodomésticos,Nordeste,SE,2,3859.37,0.15,6560.92,0.0,Cartão de Crédito,CLI-00179,Entregue
PED-20250404283,2025-04-12,Micro-ondas,Eletrodomésticos,Nordeste,SE,2,798.64,0.1,1437.55,0.0,Cartão de Débito,CLI-01382,Entregue
PED-20250404284,2025-04-12,Fone de Ouvido,Acessórios,Centro-Oeste,MS,3,328.17,0.1,886.05,0.0,Cartão de Débito,CLI-01391,Cancelado
PED-20250404285,2025-04-12,TV,Eletrodomésticos,Centro-Oeste,DF,4,3556.65,0.15,12092.62,0.0,Boleto,CLI-00042,Entregue
PED-20250404286,2025-04-12,Smartphone,Eletrônicos,Centro-Oeste,DF,1,2716.75,0.0,2716.75,0.0,Boleto,CLI-01034,Entregue
PED-20250404287,2025-04-12,Console,Games,Norte,RR,1,2711.89,0.0,2711.89,0.0,Cartão de Débito,CLI-00663,Entregue
PED-20250404288,2025-04-12,Micro-ondas,Eletrodomésticos,Nordeste,PE,3,888.09,0.0,2664.27,0.0,Cartão de Débito,CLI-00912,Entregue
PED-20250404289,2025-04-12,Notebook,Informática,Sudeste,SP,1,4787.78,0.15,4069.62,0.0,Transferência,CLI-01423,Cancelado
PED-20250404290,2025-04-12,TV,Eletrodomésticos,Sul,SC,2,3666.91,0.05,6967.12,0.0,PIX,CLI-01476,Em trânsito
PED-20250404291,2025-04-12,Micro-ondas,Eletrodomésticos,Norte,AC,3,848.9,0.0,2546.71,0.0,Transferência,CLI-00407,Entregue
PED-20250404292,2025-04-12,Smartphone,Eletrônicos,Nordeste,PE,4,2218.22,0.05,8429.25,0.0,PIX,CLI-00131,Entregue
PED-20250404293,2025-04-12,Tablet,Eletrônicos,Sul,SC,2,1939.79,0.0,3879.58,0.0,Cartão de Débito,CLI-00949,Entregue
PED-20250404294,2025-04-13,Câmera,Eletrônicos,Norte,AP,4,3197.8,0.0,12791.19,0.0,Boleto,CLI-00795,Entregue
PED-20250404295,2025-04-13,Câmera,Eletrônicos,Centro-Oeste,MS,3,2766.16,0.15,7053.72,0.0,PIX,CLI-01452,Entregue
PED-20250404296,2025-04-13,Micro-ondas,Eletrodomésticos,Norte,RR,1,741.62,0.05,704.54,0.0,Cartão de Crédito,CLI-01290,Cancelado
PED-20250404297,2025-04-13,Tablet,Eletrônicos,Centro-Oeste,DF,4,1576.08,0.15,5358.68,0.0,Transferência,CLI-00073,Processando
PED-20250404298,2025-04-13,TV,Eletrodomésticos,Nordeste,AL,4,3906.76,0.05,14845.68,0.0,Cartão de Débito,CLI-01370,Entregue
PED-20250404299,2025-04-13,Smartwatch,Acessórios,Norte,PA,1,1185.41,0.0,1185.41,0.0,Boleto,CLI-00755,Entregue
PED-20250404300,2025-04-13,Console,Games,Norte,RR,2,3037.41,0.15,5163.6,0.0,Boleto,CLI-00714,Entregue
PED-20250404301,2025-04-13,Fone de Ouvido,Acessórios,Norte,TO,5,336.53,0.0,1682.65,0.0,PIX,CLI-01090,Em trânsito
PED-20250404302,2025-04-13,TV,Eletrodomésticos,Norte,AC,2,3311.18,0.0,6622.37,0.0,Transferência,CLI-00192,Entregue
PED-20250404303,2025-04-13,Smartphone,Eletrônicos,Norte,PA,5,2641.43,0.15,11226.08,0.0,Cartão de Débito,CLI-00791,Entregue
PED-20250404304,2025-04-13,Smartwatch,Acessórios,Norte,AP,1,1086.03,0.05,1031.73,0.0,Transferência,CLI-01429,Entregue
PED-20250404305,2025-04-13,Micro-ondas,Eletrodomésticos,Sul,PR,4,840.84,0.0,3363.37,0.0,Transferência,CLI-00809,Entregue
PED-20250404306,2025-04-14,Tablet,Eletrônicos,Norte,RO,4,1906.94,0.0,7627.76,0.0,Cartão de Crédito,CLI-01195,Entregue
PED-20250404307,2025-04-14,Câmera,Eletrônicos,Sudeste,MG,4,3573.13,0.05,13577.88,0.0,Cartão de Crédito,CLI-00127,Entregue
PED-20250404308,2025-04-14,Console,Games,Sul,SC,2,2977.25,0.0,5954.49,0.0,Cartão de Crédito,CLI-00735,Em trânsito
PED-20250404309,2025-04-14,Notebook,Informática,Norte,RO,1,4426.2,0.05,4204.89,0.0,Cartão de Crédito,CLI-00616,Em trânsito
PED-20250404310,2025-04-14,Geladeira,Eletrodomésticos,Sudeste,SP,2,4503.53,0.0,9007.06,0.0,Boleto,CLI-01409,Em trânsito
PED-20250404311,2025-04-14,TV,Eletrodomésticos,Sul,PR,4,3358.13,0.0,13432.54,0.0,Boleto,CLI-01220,Entregue
PED-20250404312,2025-04-14,Câmera,Eletrônicos,Centro-Oeste,MS,4,3162.38,0.15,10752.09,0.0,PIX,CLI-00611,Entregue
PED-20250404313,2025-04-14,Geladeira,Eletrodomésticos,Centro-Oeste,DF,4,3682.36,0.0,14729.43,0.0,Transferência,CLI-00787,Entregue
PED-20250404314,2025-04-14,Micro-ondas,Eletrodomésticos,Centro-Oeste,DF,3,750.19,0.1,2025.5,0.0,Cartão de Débito,CLI-00020,Entregue
PED-20250404315,2025-04-15,Smartphone,Eletrônicos,Sul,PR,2,2287.67,0.15,3889.04,0.0,Boleto,CLI-00264,Em trânsito
PED-20250404316,2025-04-15,Console,Games,Centro-Oeste,GO,4,3064.91,0.05,11646.66,0.0,Cartão de Crédito,CLI-00512,Entregue
PED-20250404317,2025-04-15,Console,Games,Centro-Oeste,MT,1,2682.15,0.05,2548.05,0.0,Boleto,CLI-01245,Entregue
PED-20250404318,2025-04-15,Notebook,Informática,Centro-Oeste,MT,2,4770.52,0.15,8109.88,0.0,Transferência,CLI-00724,Entregue
PED-20250404319,2025-04-15,Console,Games,Sudeste,ES,4,2939.8,0.0,11759.22,0.0,Transferência,CLI-00321,Entregue
PED-20250404320,2025-04-15,Tablet,Eletrônicos,Sul,PR,3,1725.23,0.0,5175.68,0.0,PIX,CLI-01140,Entregue
PED-20250404321,2025-04-15,TV,Eletrodomésticos,Sudeste,ES,2,2981.03,0.15,5067.75,0.0,Boleto,CLI-01121,Entregue
PED-20250404322,2025-04-15,Tablet,Eletrônicos,Centro-Oeste,GO,2,1722.68,0.0,3445.36,0.0,Cartão de Débito,CLI-01080,Entregue
PED-20250404323,2025-04-15,Micro-ondas,Eletrodomésticos,Norte,AM,3,854.29,0.0,2562.86,0.0,Transferência,CLI-01329,Entregue
PED-20250404324,2025-04-15,Console,Games,Nordeste,SE,2,2724.85,0.15,4632.25,0.0,Cartão de Débito,CLI-00545,Entregue
PED-20250404325,2025-04-16,Console,Games,Nordeste,RN,3,2408.42,0.15,6141.46,0.0,Transferência,CLI-00503,Entregue
PED-20250404326,2025-04-16,Notebook,Informática,Sudeste,SP,5,5106.41,0.15,21702.23,0.0,Transferência,CLI-01119,Entregue
PED-20250404327,2025-04-16,Smartphone,Eletrônicos,Centro-Oeste,MS,3,2427.34,0.0,7282.02,0.0,PIX,CLI-00053,Em trânsito
PED-20250404328,2025-04-16,Câmera,Eletrônicos,Centro-Oeste,DF,1,3027.26,0.0,3027.26,0.0,Transferência,CLI-01315,Entregue
PED-20250404329,2025-04-16,Geladeira,Eletrodomésticos,Norte,AC,5,4189.7,0.0,20948.48,0.0,Cartão de Débito,CLI-00163,Entregue
PED-20250404330,2025-04-16,Micro-ondas,Eletrodomésticos,Sul,SC,5,874.72,0.15,3717.55,0.0,Cartão de Débito,CLI-00772,Entregue
PED-20250404331,2025-04-16,Fone de Ouvido,Acessórios,Norte,TO,3,338.31,0.0,1014.93,0.0,Boleto,CLI-00480,Entregue
PED-20250404332,2025-04-16,Smartwatch,Acessórios,Norte,AC,3,1287.75,0.05,3670.09,0.0,Boleto,CLI-00983,Processando
PED-20250404333,2025-04-17,Micro-ondas,Eletrodomésticos,Sul,RS,4,900.77,0.0,3603.08,0.0,Transferência,CLI-00153,Entregue
PED-20250404334,2025-04-17,Câmera,Eletrônicos,Sudeste,RJ,2,3185.53,0.0,6371.05,0.0,Cartão de Débito,CLI-00502,Entregue
PED-20250404335,2025-04-17,Smartwatch,Acessórios,Nordeste,BA,3,1366.91,0.0,4100.72,0.0,Cartão de Crédito,CLI-00655,Entregue
PED-20250404336,2025-04-17,Smartphone,Eletrônicos,Nordeste,SE,2,2688.66,0.0,5377.32,0.0,Transferência,CLI-00875,Entregue
PED-20250404337,2025-04-17,Tablet,Eletrônicos,Centro-Oeste,DF,3,1721.92,0.1,4649.18,0.0,Boleto,CLI-00840,Entregue
PED-20250404338,2025-04-17,Console,Games,Sudeste,MG,5,2476.48,0.1,11144.14,0.0,PIX,CLI-00993,Entregue
PED-20250404339,2025-04-17,Fone de Ouvido,Acessórios,Norte,AC,3,319.02,0.05,909.22,0.0,Transferência,CLI-00717,Entregue
PED-20250404340,2025-04-17,Geladeira,Eletrodomésticos,Norte,TO,3,4207.52,0.1,11360.29,0.0,PIX,CLI-01341,Entregue
PED-20250404341,2025-04-18,Câmera,Eletrônicos,Norte,AM,2,2828.7,0.15,4808.79,0.0,PIX,CLI-00538,Entregue
PED-20250404342,2025-04-18,Smartwatch,Acessórios,Centro-Oeste,MS,1,1350.77,0.0,1350.77,0.0,PIX,CLI-00371,Em trânsito
PED-20250404343,2025-04-18,Câmera,Eletrônicos,Norte,RO,4,3177.66,0.0,12710.65,0.0,Boleto,CLI-00163,Entregue
PED-20250404344,2025-04-18,Tablet,Eletrônicos,Sul,PR,3,1808.22,0.05,5153.41,0.0,Cartão de Crédito,CLI-01272,Entregue
PED-20250404345,2025-04-18,Notebook,Informática,Centro-Oeste,MS,3,4328.97,0.1,11688.23,0.0,Transferência,CLI-00453,Em trânsito
PED-20250404346,2025-04-18,Tablet,Eletrônicos,Sul,PR,1,1875.2,0.0,1875.2,0.0,PIX,CLI-01207,Cancelado
PED-20250404347,2025-04-18,Smartphone,Eletrônicos,Nordeste,PB,3,2679.58,0.05,7636.8,0.0,PIX,CLI-01128,Entregue
PED-20250404348,2025-04-18,Câmera,Eletrônicos,Nordeste,BA,3,3420.18,0.0,10260.55,0.0,PIX,CLI-00621,Entregue
PED-20250404349,2025-04-19,Tablet,Eletrônicos,Nordeste,AL,2,1994.25,0.15,3390.23,0.0,Cartão de Crédito,CLI-00276,Em trânsito
